Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R02758,L001,General,2,ADM02249,Vacant,2024-07-25
R02759,L002,Private,1,ADM07264,Vacant,2024-05-27
R02760,L001,General,1,,Occupied,2025-03-11
R02761,L003,General,1,ADM06595,Vacant,2024-10-25
R02762,L001,ICU,4,ADM09663,Occupied,2024-09-19
R02763,L005,ICU,4,ADM07241,Occupied,2025-02-22
R02764,L001,Semi-Private,2,,Occupied,2024-10-20
R02765,L001,ICU,4,ADM09268,Vacant,2024-10-22
R02766,L005,ICU,2,,Vacant,2024-07-15
R02767,L001,Private,2,ADM00023,Occupied,2024-09-11
R02768,L005,General,1,ADM04368,Vacant,2025-04-06
R02769,L003,Private,1,ADM05579,Occupied,2024-07-24
R02770,L003,ICU,4,ADM08691,Occupied,2025-02-02
R02771,L005,ICU,1,ADM03567,Vacant,2025-03-28
R02772,L002,Private,4,ADM09688,Occupied,2025-03-23
R02773,L004,General,1,ADM00349,Occupied,2024-09-29
R02774,L003,General,1,,Vacant,2024-09-13
R02775,L003,ICU,2,ADM00320,Occupied,2024-07-26
R02776,L003,ICU,1,ADM01519,Occupied,2025-02-27
R02777,L003,Private,4,,Occupied,2024-08-27
R02778,L003,ICU,2,ADM01336,Occupied,2024-08-14
R02779,L004,General,2,ADM01374,Occupied,2024-05-04
R02780,L005,ICU,4,,Occupied,2024-06-11
R02781,L002,General,4,ADM00017,Occupied,2024-11-09
R02782,L001,Semi-Private,1,ADM04836,Occupied,2024-05-08
R02783,L004,Private,2,ADM04371,Occupied,2024-09-13
R02784,L001,ICU,4,,Occupied,2025-04-16
R02785,L003,Private,2,ADM01348,Occupied,2025-03-14
R02786,L002,General,4,ADM02674,Occupied,2024-10-03
R02787,L001,Private,1,ADM09384,Occupied,2025-02-15
R02788,L002,Private,2,ADM01749,Occupied,2024-09-30
R02789,L004,Semi-Private,2,ADM04477,Occupied,2024-11-24
R02790,L003,Semi-Private,1,ADM03942,Occupied,2025-01-12
R02791,L002,General,1,ADM07282,Occupied,2024-12-20
R02792,L005,Semi-Private,2,,Occupied,2025-01-02
R02793,L001,General,1,,Vacant,2025-01-04
R02794,L002,Private,4,ADM01648,Occupied,2025-03-21
R02795,L005,Private,1,,Occupied,2024-07-26
R02796,L003,Semi-Private,4,ADM01460,Occupied,2025-01-26
R02797,L004,ICU,1,ADM03308,Occupied,2024-06-06
R02798,L004,General,2,ADM04789,Occupied,2024-08-21
R02799,L001,ICU,1,ADM01660,Occupied,2024-08-23
R02800,L001,Private,2,ADM09943,Occupied,2025-03-26
R02801,L004,General,1,ADM01452,Occupied,2024-05-06
R02802,L001,Private,2,,Occupied,2024-06-30
R02803,L001,General,2,ADM09848,Occupied,2024-05-31
R02804,L003,ICU,1,ADM00378,Vacant,2024-10-26
R02805,L001,Private,4,ADM09492,Occupied,2024-06-04
R02806,L001,General,4,ADM04141,Occupied,2024-05-18
R02807,L001,Private,4,ADM07834,Occupied,2024-08-10
R02808,L003,General,4,ADM03520,Occupied,2024-08-26
R02809,L004,General,2,,Occupied,2025-01-04
R02810,L004,Semi-Private,4,ADM07293,Occupied,2024-12-25
R02811,L002,Semi-Private,2,ADM06165,Occupied,2025-02-27
R02812,L003,General,1,,Occupied,2024-12-30
R02813,L003,General,1,ADM09432,Vacant,2025-03-11
R02814,L005,Semi-Private,2,ADM04964,Occupied,2025-03-09
R02815,L002,Semi-Private,2,ADM08429,Occupied,2024-11-26
R02816,L001,Private,2,ADM04292,Occupied,2024-12-15
R02817,L004,Semi-Private,4,ADM04954,Occupied,2024-08-10
R02818,L001,ICU,4,ADM01900,Occupied,2024-11-12
R02819,L002,General,4,,Occupied,2024-08-13
R02820,L004,Private,4,ADM01198,Occupied,2025-02-19
R02821,L001,Private,4,ADM06510,Occupied,2024-11-07
R02822,L004,Private,4,ADM02206,Vacant,2024-10-25
R02823,L004,Semi-Private,1,ADM07099,Occupied,2024-11-23
R02824,L003,Private,2,ADM07597,Occupied,2024-06-30
R02825,L001,ICU,1,,Vacant,2025-02-15
R02826,L004,Semi-Private,4,ADM07280,Occupied,2024-08-19
R02827,L002,ICU,2,ADM03699,Occupied,2025-04-05
R02828,L004,General,4,ADM01237,Vacant,2025-02-02
R02829,L005,Semi-Private,4,,Occupied,2025-04-02
R02830,L001,ICU,2,ADM06249,Occupied,2024-06-26
R02831,L005,Semi-Private,1,ADM06259,Occupied,2024-10-16
R02832,L001,Private,1,ADM00626,Occupied,2025-01-22
R02833,L002,ICU,2,ADM05723,Occupied,2024-07-10
R02834,L004,Private,1,ADM05861,Vacant,2025-04-17
R02835,L005,General,2,ADM03321,Occupied,2024-07-18
R02836,L002,ICU,4,ADM02531,Occupied,2024-11-15
R02837,L005,Private,1,ADM09531,Occupied,2024-04-30
R02838,L002,ICU,4,ADM02086,Occupied,2024-06-09
R02839,L004,Semi-Private,2,ADM02758,Occupied,2024-09-21
R02840,L001,Private,2,ADM03773,Occupied,2025-02-08
R02841,L001,Semi-Private,1,,Occupied,2025-02-16
R02842,L001,Private,4,ADM08034,Occupied,2025-03-13
R02843,L004,ICU,2,ADM07307,Occupied,2024-09-12
R02844,L002,Private,1,ADM03054,Occupied,2025-03-15
R02845,L004,General,1,ADM01531,Occupied,2025-01-24
R02846,L003,Private,2,,Occupied,2024-07-16
R02847,L003,General,4,,Occupied,2024-08-25
R02848,L001,General,1,ADM08453,Occupied,2025-01-09
R02849,L002,General,1,ADM09172,Vacant,2024-10-04
R02850,L002,ICU,2,ADM03902,Vacant,2024-05-03
R02851,L004,ICU,1,ADM04680,Occupied,2024-05-01
R02852,L004,Semi-Private,4,ADM06757,Occupied,2025-02-06
R02853,L003,ICU,1,ADM06538,Occupied,2024-12-31
R02854,L004,Semi-Private,1,,Occupied,2024-05-31
R02855,L005,General,1,ADM07895,Occupied,2024-09-05
R02856,L004,Semi-Private,1,ADM02519,Occupied,2024-09-26
R02857,L003,Semi-Private,1,ADM06872,Occupied,2024-11-23
R02858,L002,General,1,ADM07020,Vacant,2024-05-04
R02859,L002,ICU,2,,Occupied,2024-11-11
R02860,L003,ICU,2,,Occupied,2024-08-05
R02861,L003,General,2,ADM08340,Vacant,2024-10-23
R02862,L004,General,1,ADM06350,Occupied,2024-08-13
R02863,L001,General,4,,Occupied,2024-08-08
R02864,L005,Semi-Private,2,ADM03990,Occupied,2024-10-15
R02865,L001,Private,1,ADM06268,Occupied,2024-07-08
R02866,L002,Semi-Private,4,ADM09641,Occupied,2024-08-30
R02867,L003,Semi-Private,4,ADM00682,Occupied,2025-03-05
R02868,L004,Private,2,,Vacant,2024-11-27
R02869,L004,General,4,ADM07051,Occupied,2025-01-03
R02870,L001,ICU,4,ADM09731,Occupied,2025-03-21
R02871,L004,General,2,ADM03547,Occupied,2025-01-14
R02872,L003,Semi-Private,1,ADM07827,Occupied,2024-07-23
R02873,L002,Private,1,ADM02634,Vacant,2024-07-18
R02874,L001,General,2,ADM02807,Occupied,2024-09-17
R02875,L001,ICU,2,ADM00032,Occupied,2025-01-22
R02876,L001,General,4,,Occupied,2025-01-21
R02877,L005,General,4,ADM03769,Occupied,2024-07-05
R02878,L001,ICU,2,,Vacant,2025-03-11
R02879,L002,General,1,ADM07210,Occupied,2025-03-15
R02880,L005,ICU,4,ADM08174,Occupied,2024-11-23
R02881,L004,General,4,ADM02675,Occupied,2025-01-27
R02882,L001,Private,2,ADM07592,Occupied,2024-10-25
R02883,L005,General,2,ADM07072,Occupied,2024-05-03
R02884,L003,ICU,1,ADM05907,Occupied,2024-09-22
R02885,L002,Private,2,,Occupied,2024-10-30
R02886,L005,Private,2,,Occupied,2025-04-23
R02887,L004,Semi-Private,1,ADM09884,Occupied,2024-07-28
R02888,L004,General,2,,Occupied,2024-09-01
R02889,L002,Semi-Private,4,ADM04211,Occupied,2024-12-21
R02890,L005,General,4,ADM09884,Occupied,2024-12-07
R02891,L001,General,1,ADM05224,Occupied,2024-07-10
R02892,L002,Semi-Private,1,ADM03142,Occupied,2024-08-08
R02893,L004,General,1,ADM06638,Occupied,2024-07-03
R02894,L003,General,2,ADM01712,Occupied,2024-12-09
R02895,L004,ICU,4,,Occupied,2025-03-03
R02896,L001,Private,4,ADM06990,Occupied,2025-04-21
R02897,L002,General,1,ADM01365,Occupied,2024-04-25
R02898,L001,Semi-Private,1,ADM09197,Occupied,2024-10-26
R02899,L003,ICU,2,ADM03345,Occupied,2025-04-01
R02900,L005,General,4,ADM00042,Occupied,2025-03-29
R02901,L002,ICU,4,ADM05469,Occupied,2024-06-20
R02902,L001,ICU,4,ADM09300,Occupied,2025-01-06
R02903,L003,General,1,,Occupied,2024-10-18
R02904,L003,General,4,ADM00961,Occupied,2024-09-13
R02905,L002,Private,2,ADM03988,Occupied,2024-09-06
R02906,L001,Private,2,ADM02635,Occupied,2024-06-30
R02907,L004,General,1,ADM05678,Occupied,2024-06-30
R02908,L002,Semi-Private,4,ADM01814,Occupied,2024-11-11
R02909,L002,ICU,2,ADM02448,Occupied,2025-04-15
R02910,L003,Private,4,ADM02467,Occupied,2024-06-04
R02911,L001,Semi-Private,1,ADM03800,Occupied,2024-10-03
R02912,L003,ICU,1,ADM08705,Vacant,2024-10-24
R02913,L005,General,2,ADM07087,Occupied,2024-07-06
R02914,L001,Semi-Private,4,ADM07409,Vacant,2024-07-30
R02915,L004,Semi-Private,4,,Occupied,2025-01-09
R02916,L005,ICU,2,ADM05579,Occupied,2024-09-06
R02917,L002,ICU,4,ADM00207,Occupied,2024-09-07
R02918,L005,General,1,ADM06297,Occupied,2025-03-17
R02919,L002,General,1,ADM01920,Occupied,2025-01-10
R02920,L001,ICU,1,ADM05662,Occupied,2025-02-28
R02921,L004,General,1,ADM08503,Occupied,2024-11-29
R02922,L004,General,4,ADM04415,Vacant,2024-08-02
R02923,L004,General,2,ADM08925,Vacant,2025-02-24
R02924,L002,Semi-Private,1,,Occupied,2025-01-11
R02925,L003,ICU,1,ADM06717,Occupied,2024-10-20
R02926,L004,ICU,1,ADM05060,Occupied,2024-05-20
R02927,L001,ICU,1,ADM08980,Occupied,2025-03-03
R02928,L004,Semi-Private,2,ADM06118,Occupied,2024-09-07
R02929,L005,Semi-Private,1,ADM03253,Vacant,2024-05-03
R02930,L005,Semi-Private,2,ADM00833,Occupied,2025-03-31
R02931,L002,Private,2,ADM06454,Occupied,2025-03-06
R02932,L004,Private,2,,Vacant,2025-01-15
R02933,L003,ICU,4,ADM05286,Occupied,2024-06-26
R02934,L005,General,4,ADM06102,Occupied,2024-04-29
R02935,L004,ICU,4,ADM02863,Vacant,2024-11-10
R02936,L005,Private,1,,Occupied,2024-06-05
R02937,L002,General,2,ADM05291,Occupied,2024-11-18
R02938,L004,Semi-Private,2,ADM08332,Vacant,2024-11-17
R02939,L003,Semi-Private,4,,Occupied,2025-02-13
R02940,L003,Semi-Private,1,,Occupied,2024-07-02
R02941,L005,Private,2,ADM03129,Vacant,2024-07-29
R02942,L003,ICU,2,ADM06648,Occupied,2024-06-14
R02943,L005,General,4,,Occupied,2024-10-24
R02944,L003,ICU,1,ADM09178,Occupied,2024-10-19
R02945,L004,Semi-Private,2,ADM06455,Occupied,2024-06-21
R02946,L001,General,1,ADM06082,Occupied,2024-09-18
R02947,L004,ICU,4,ADM05978,Occupied,2024-11-04
R02948,L003,Semi-Private,4,ADM00463,Occupied,2025-04-19
R02949,L003,Private,2,,Vacant,2024-07-09
R02950,L003,Semi-Private,4,ADM00596,Occupied,2024-11-02
R02951,L001,General,2,ADM05953,Occupied,2024-05-06
R02952,L003,Semi-Private,4,ADM08659,Occupied,2024-05-14
R02953,L004,Private,4,ADM05814,Occupied,2025-02-27
R02954,L002,General,4,ADM06954,Occupied,2025-02-12
R02955,L002,ICU,4,,Occupied,2024-12-24
R02956,L002,Private,2,,Occupied,2024-12-15
R02957,L005,ICU,2,ADM00545,Vacant,2025-04-18
R02958,L003,General,4,ADM01746,Occupied,2024-06-29
R02959,L005,Semi-Private,4,ADM01649,Vacant,2024-11-16
R02960,L002,ICU,1,,Occupied,2024-09-24
R02961,L005,Semi-Private,4,,Occupied,2024-07-18
R02962,L005,General,2,ADM07258,Occupied,2024-10-19
R02963,L003,ICU,4,ADM05540,Occupied,2025-03-30
R02964,L002,Semi-Private,4,ADM07180,Vacant,2024-09-13
R02965,L002,General,1,ADM01007,Occupied,2024-07-31
R02966,L005,Semi-Private,4,ADM04015,Vacant,2025-01-31
R02967,L002,General,2,,Vacant,2024-10-24
R02968,L004,Semi-Private,2,ADM04844,Occupied,2025-03-11
R02969,L002,General,2,ADM05261,Occupied,2024-07-24
R02970,L001,ICU,2,ADM07354,Occupied,2024-08-27
R02971,L004,Semi-Private,1,ADM05584,Occupied,2025-03-08
R02972,L001,Private,2,ADM09479,Occupied,2025-03-10
R02973,L005,Private,1,ADM00582,Occupied,2024-06-17
R02974,L004,General,2,ADM04363,Occupied,2024-11-07
R02975,L002,ICU,2,ADM01947,Vacant,2024-09-10
R02976,L001,Semi-Private,2,ADM09723,Occupied,2025-04-23
R02977,L001,Semi-Private,1,ADM02717,Vacant,2024-10-16
R02978,L003,General,1,ADM03223,Occupied,2025-03-07
R02979,L001,General,4,ADM06362,Occupied,2024-11-06
R02980,L001,ICU,1,ADM00797,Occupied,2025-02-18
R02981,L004,Semi-Private,4,,Occupied,2025-03-29
R02982,L002,General,4,ADM05476,Occupied,2024-06-22
R02983,L004,ICU,4,ADM03347,Occupied,2025-01-17
R02984,L002,ICU,4,ADM04908,Vacant,2025-04-09
R02985,L004,Semi-Private,2,ADM09583,Occupied,2024-12-20
R02986,L001,General,2,ADM06702,Occupied,2024-06-16
R02987,L003,Private,4,ADM04267,Occupied,2025-04-08
R02988,L003,ICU,2,ADM00488,Occupied,2024-07-13
R02989,L002,Semi-Private,4,ADM01829,Occupied,2025-03-25
R02990,L005,General,1,ADM04902,Occupied,2025-04-07
R02991,L002,ICU,1,ADM05685,Occupied,2025-02-24
R02992,L004,Private,2,,Occupied,2024-09-06
R02993,L001,ICU,2,ADM00189,Occupied,2024-10-23
R02994,L001,Private,4,ADM04345,Occupied,2024-07-26
R02995,L001,Private,4,,Vacant,2024-07-12
R02996,L003,General,4,ADM07377,Occupied,2025-04-15
R02997,L002,Private,4,ADM06931,Occupied,2025-04-18
R02998,L001,Private,1,,Occupied,2024-11-16
R02999,L002,General,2,ADM08197,Occupied,2024-10-01
R03000,L003,Semi-Private,1,,Occupied,2025-04-07
R03001,L001,Private,2,,Occupied,2025-04-11
R03002,L001,Semi-Private,2,ADM08374,Occupied,2024-07-20
R03003,L005,Semi-Private,4,ADM08512,Occupied,2024-10-24
R03004,L001,ICU,2,ADM03026,Occupied,2024-07-02
R03005,L003,General,2,ADM09143,Occupied,2025-01-11
R03006,L001,General,1,ADM01445,Occupied,2024-04-27
R03007,L005,ICU,2,ADM08349,Occupied,2025-01-18
R03008,L001,General,1,ADM01274,Occupied,2024-05-29
R03009,L001,ICU,2,ADM05807,Occupied,2024-05-24
R03010,L004,Private,1,ADM09687,Occupied,2025-02-14
R03011,L002,General,2,ADM09404,Occupied,2024-07-13
R03012,L002,ICU,2,ADM06665,Occupied,2024-11-05
R03013,L002,Private,4,ADM08438,Vacant,2024-09-06
R03014,L005,Semi-Private,1,,Vacant,2024-07-26
R03015,L001,Semi-Private,2,ADM03029,Occupied,2025-03-06
R03016,L002,General,2,ADM04899,Occupied,2025-03-30
R03017,L004,General,4,,Occupied,2024-08-14
R03018,L001,General,4,ADM06579,Occupied,2024-09-21
R03019,L005,Semi-Private,1,ADM05813,Occupied,2024-07-11
R03020,L004,Semi-Private,1,ADM03798,Occupied,2024-05-15
R03021,L001,Semi-Private,1,,Vacant,2024-08-30
R03022,L004,Private,2,,Occupied,2024-09-15
R03023,L001,ICU,2,ADM05299,Occupied,2024-09-07
R03024,L002,General,2,ADM07983,Occupied,2024-05-06
R03025,L005,General,4,ADM03507,Occupied,2024-11-27
R03026,L001,General,2,ADM06891,Occupied,2025-03-31
R03027,L003,Semi-Private,1,ADM02580,Occupied,2025-02-23
R03028,L002,ICU,4,ADM01327,Occupied,2024-06-28
R03029,L002,Semi-Private,1,ADM01112,Vacant,2024-07-14
R03030,L002,ICU,1,ADM02234,Vacant,2025-04-07
R03031,L001,Semi-Private,2,ADM07230,Vacant,2024-11-09
R03032,L004,General,4,,Occupied,2024-10-06
R03033,L002,Private,1,,Occupied,2024-06-11
R03034,L004,Private,4,ADM01506,Vacant,2024-08-26
R03035,L003,General,1,ADM00759,Occupied,2024-11-18
R03036,L001,Private,4,ADM04471,Occupied,2024-06-19
R03037,L003,Semi-Private,4,,Occupied,2025-01-04
R03038,L004,ICU,4,ADM06228,Occupied,2024-06-04
R03039,L004,General,2,ADM06454,Vacant,2024-06-22
R03040,L005,General,2,ADM09162,Occupied,2024-07-08
R03041,L003,ICU,4,ADM00140,Occupied,2024-06-07
R03042,L002,Semi-Private,1,,Occupied,2024-07-26
R03043,L004,Private,2,ADM08031,Occupied,2024-07-22
R03044,L004,Semi-Private,4,ADM07523,Occupied,2024-07-02
R03045,L002,General,2,ADM02248,Occupied,2024-07-12
R03046,L005,ICU,1,ADM07687,Occupied,2024-06-25
R03047,L001,General,2,ADM01952,Occupied,2024-12-18
R03048,L002,General,4,ADM01110,Vacant,2024-07-16
R03049,L003,General,1,ADM09232,Occupied,2025-03-21
R03050,L001,Private,1,ADM03171,Vacant,2025-03-30
R03051,L001,ICU,4,ADM05967,Vacant,2025-03-04
R03052,L004,ICU,2,ADM03984,Vacant,2024-10-19
R03053,L004,General,2,ADM09179,Occupied,2025-04-06
R03054,L001,Semi-Private,4,ADM01445,Occupied,2025-02-14
R03055,L005,General,1,,Occupied,2025-01-04
R03056,L004,General,1,ADM06530,Vacant,2024-12-13
R03057,L004,Semi-Private,2,ADM05005,Vacant,2024-06-19
R03058,L003,General,2,,Occupied,2025-03-14
R03059,L001,Semi-Private,4,ADM07638,Occupied,2024-05-11
R03060,L004,General,2,ADM00393,Occupied,2024-06-25
R03061,L004,ICU,1,ADM04268,Occupied,2025-03-14
R03062,L004,General,1,ADM05174,Vacant,2025-01-31
R03063,L005,Semi-Private,2,,Occupied,2024-11-05
R03064,L001,General,2,ADM07497,Occupied,2025-03-01
R03065,L004,General,4,,Occupied,2025-01-12
R03066,L004,ICU,4,ADM02512,Vacant,2024-04-27
R03067,L001,Private,4,ADM04466,Vacant,2025-04-23
R03068,L005,General,1,,Vacant,2024-07-09
R03069,L002,General,4,,Occupied,2024-11-16
R03070,L005,General,4,ADM00537,Occupied,2025-01-02
R03071,L005,Semi-Private,2,ADM02883,Occupied,2024-09-23
R03072,L004,General,2,ADM03896,Occupied,2024-04-29
R03073,L001,ICU,1,ADM05506,Occupied,2025-03-05
R03074,L004,General,1,,Occupied,2025-01-29
R03075,L002,ICU,2,ADM02898,Occupied,2024-06-18
R03076,L005,General,1,ADM08588,Vacant,2024-12-08
R03077,L002,General,4,ADM09697,Occupied,2024-09-04
R03078,L003,General,1,ADM04480,Occupied,2024-08-06
R03079,L002,Private,1,ADM05058,Occupied,2025-01-13
R03080,L005,General,2,,Vacant,2025-01-06
R03081,L005,Private,2,ADM02816,Occupied,2024-09-06
R03082,L001,ICU,4,ADM00424,Occupied,2024-08-05
R03083,L003,Private,4,,Occupied,2025-01-21
R03084,L005,General,4,ADM02364,Occupied,2024-08-13
R03085,L004,ICU,4,,Vacant,2024-07-21
R03086,L001,ICU,2,,Occupied,2024-06-28
R03087,L001,Private,2,ADM08609,Occupied,2024-09-22
R03088,L004,Private,4,ADM01217,Vacant,2025-04-15
R03089,L004,ICU,4,ADM09436,Occupied,2025-03-06
R03090,L003,ICU,4,ADM04855,Vacant,2024-11-27
R03091,L002,General,2,ADM05456,Vacant,2024-08-30
R03092,L005,Private,1,ADM02159,Occupied,2025-02-23
R03093,L005,General,1,ADM09465,Occupied,2024-12-20
R03094,L004,General,2,ADM07265,Occupied,2024-11-13
R03095,L005,General,1,,Occupied,2024-04-29
R03096,L002,Private,2,ADM07341,Occupied,2024-08-09
R03097,L002,Semi-Private,1,ADM06669,Occupied,2024-06-08
R03098,L005,General,4,ADM08216,Occupied,2025-03-04
R03099,L005,Private,2,ADM02753,Occupied,2024-12-17
R03100,L003,ICU,2,ADM08038,Occupied,2024-09-24
R03101,L004,ICU,1,ADM09296,Occupied,2024-10-22
R03102,L001,Private,1,,Occupied,2024-04-28
R03103,L003,Semi-Private,2,,Occupied,2025-01-22
R03104,L005,ICU,2,ADM09127,Occupied,2024-05-04
R03105,L003,Private,2,ADM09859,Occupied,2025-04-21
R03106,L005,Semi-Private,4,,Occupied,2024-08-12
R03107,L003,Semi-Private,4,ADM00884,Occupied,2025-02-20
R03108,L005,Semi-Private,1,ADM00327,Occupied,2025-03-07
R03109,L004,ICU,2,ADM07341,Occupied,2025-01-18
R03110,L004,Private,1,ADM05595,Occupied,2024-12-25
R03111,L004,Private,4,ADM07996,Vacant,2024-08-13
R03112,L004,Private,2,ADM01043,Vacant,2024-10-12
R03113,L003,ICU,2,,Occupied,2024-07-13
R03114,L001,Private,1,ADM09544,Vacant,2024-11-10
R03115,L005,ICU,4,ADM02314,Occupied,2024-09-21
R03116,L003,General,2,ADM09316,Occupied,2025-03-03
R03117,L003,ICU,1,ADM08334,Occupied,2025-04-17
R03118,L001,ICU,4,ADM01805,Occupied,2024-08-24
R03119,L003,ICU,1,ADM07630,Occupied,2024-09-15
R03120,L003,ICU,2,ADM05435,Occupied,2025-02-18
R03121,L004,General,2,ADM04111,Occupied,2024-12-30
R03122,L002,Semi-Private,4,ADM08914,Occupied,2024-09-21
R03123,L003,Private,2,,Occupied,2025-02-14
R03124,L005,Semi-Private,2,ADM02785,Vacant,2024-10-03
R03125,L001,ICU,4,,Occupied,2025-04-14
R03126,L005,General,2,ADM06172,Vacant,2025-02-25
R03127,L005,Semi-Private,2,ADM06331,Vacant,2025-03-10
R03128,L001,General,1,ADM08219,Occupied,2024-08-28
R03129,L005,ICU,2,ADM01619,Occupied,2025-02-22
R03130,L001,ICU,1,ADM06673,Occupied,2024-05-09
R03131,L001,Semi-Private,1,ADM09018,Occupied,2024-09-04
R03132,L003,Semi-Private,4,ADM08947,Occupied,2025-01-22
R03133,L003,Private,1,ADM04860,Occupied,2024-12-09
R03134,L004,ICU,4,ADM06307,Occupied,2025-02-16
R03135,L005,Semi-Private,1,,Occupied,2024-07-26
R03136,L003,ICU,4,ADM05891,Occupied,2025-03-22
R03137,L003,General,1,ADM07286,Vacant,2025-01-24
R03138,L004,Private,1,ADM00088,Occupied,2025-02-12
R03139,L004,Semi-Private,2,ADM09260,Vacant,2024-09-29
R03140,L002,General,2,,Occupied,2024-09-02
R03141,L005,Private,1,,Occupied,2024-06-15
R03142,L002,ICU,1,ADM06441,Occupied,2024-11-07
R03143,L004,General,4,,Occupied,2025-02-26
R03144,L002,Private,2,ADM06405,Occupied,2024-08-03
R03145,L002,Semi-Private,2,ADM03487,Occupied,2024-12-13
R03146,L002,Private,2,ADM02208,Vacant,2024-07-25
R03147,L005,Private,4,ADM00648,Occupied,2024-09-08
R03148,L004,General,4,,Occupied,2024-09-26
R03149,L003,Private,4,ADM04153,Occupied,2024-10-04
R03150,L005,Private,1,ADM02605,Occupied,2025-03-01
R03151,L003,Semi-Private,2,ADM07042,Occupied,2024-10-30
R03152,L002,ICU,2,ADM07443,Occupied,2024-11-03
R03153,L001,General,4,ADM07120,Vacant,2024-06-15
R03154,L004,Private,4,ADM03149,Vacant,2025-04-22
R03155,L001,General,2,ADM02209,Occupied,2024-09-18
R03156,L001,ICU,1,ADM01760,Vacant,2024-11-27
R03157,L003,ICU,4,ADM06244,Occupied,2024-10-29
R03158,L005,Private,4,ADM08512,Vacant,2024-12-23
R03159,L004,Semi-Private,1,ADM01835,Vacant,2025-02-19
R03160,L004,ICU,1,,Vacant,2024-08-18
R03161,L003,Private,4,,Vacant,2024-12-28
R03162,L004,Private,1,ADM06092,Occupied,2025-03-05
R03163,L002,ICU,1,,Vacant,2025-04-16
R03164,L002,ICU,4,ADM01419,Vacant,2024-08-30
R03165,L004,Private,4,ADM03110,Occupied,2025-04-03
R03166,L003,ICU,4,,Occupied,2024-09-04
R03167,L003,Private,2,,Occupied,2024-05-10
R03168,L003,Semi-Private,1,,Occupied,2025-02-22
R03169,L002,Private,4,,Occupied,2024-04-26
R03170,L002,ICU,1,ADM03082,Occupied,2024-05-27
R03171,L004,Semi-Private,2,,Occupied,2024-10-13
R03172,L003,ICU,1,ADM05510,Vacant,2024-10-17
R03173,L004,Semi-Private,1,ADM02058,Occupied,2024-12-27
R03174,L002,Private,1,,Occupied,2024-11-04
R03175,L003,General,4,ADM01842,Occupied,2024-06-25
R03176,L003,Semi-Private,2,ADM02394,Occupied,2025-01-07
R03177,L005,General,4,ADM04144,Vacant,2024-09-18
R03178,L001,ICU,4,ADM03030,Vacant,2024-08-16
R03179,L004,General,4,ADM06957,Vacant,2025-02-01
R03180,L001,General,1,ADM05824,Occupied,2024-11-10
R03181,L001,Private,1,ADM04856,Vacant,2024-07-18
R03182,L004,Private,1,ADM09548,Occupied,2025-02-14
R03183,L001,Private,1,ADM05480,Occupied,2024-08-10
R03184,L002,General,2,ADM01759,Occupied,2024-10-13
R03185,L001,Semi-Private,1,ADM08419,Occupied,2025-03-11
R03186,L005,Private,2,ADM01461,Occupied,2025-01-29
R03187,L003,Private,1,ADM08914,Occupied,2024-06-26
R03188,L002,ICU,4,,Occupied,2025-03-27
R03189,L005,Semi-Private,4,ADM04048,Occupied,2024-12-22
R03190,L001,General,2,ADM07951,Occupied,2024-08-19
R03191,L001,Private,4,ADM01223,Occupied,2025-02-25
R03192,L004,Semi-Private,4,ADM08943,Occupied,2024-05-14
R03193,L005,General,4,ADM08974,Occupied,2025-02-22
R03194,L004,Private,4,ADM09192,Occupied,2025-03-16
R03195,L002,Private,1,ADM02307,Occupied,2024-06-01
R03196,L003,ICU,4,ADM00903,Occupied,2024-10-01
R03197,L004,Private,2,,Vacant,2024-06-14
R03198,L002,Private,1,ADM03043,Vacant,2025-01-07
R03199,L005,Private,4,ADM06048,Vacant,2024-05-18
R03200,L003,ICU,2,,Occupied,2025-04-13
R03201,L005,ICU,4,ADM07982,Vacant,2025-02-19
R03202,L003,General,1,ADM07881,Occupied,2025-01-02
R03203,L004,Semi-Private,4,,Occupied,2024-05-12
R03204,L003,Private,2,ADM09423,Occupied,2024-11-14
R03205,L002,Private,4,,Occupied,2025-02-20
R03206,L005,Private,1,,Occupied,2024-10-14
R03207,L002,Private,2,,Vacant,2024-09-16
R03208,L001,General,4,ADM03973,Occupied,2024-07-14
R03209,L002,Semi-Private,4,ADM06575,Occupied,2024-06-02
R03210,L002,General,2,ADM02776,Occupied,2024-12-15
R03211,L001,ICU,1,ADM00404,Occupied,2025-01-28
