Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R02954,D003,Private,1,ADM01980,Occupied,2024-10-19
R02955,D002,General,2,ADM04389,Vacant,2024-04-29
R02956,D006,General,2,ADM00896,Occupied,2024-10-21
R02957,D003,Semi-Private,2,ADM04933,Occupied,2025-01-14
R02958,D003,Private,1,ADM03290,Occupied,2024-06-24
R02959,D001,ICU,2,ADM03435,Occupied,2024-09-26
R02960,D004,General,4,ADM07015,Occupied,2025-04-15
R02961,D003,Semi-Private,1,ADM09275,Vacant,2024-09-06
R02962,D007,Private,4,ADM09649,Vacant,2024-09-21
R02963,D003,Semi-Private,2,ADM09128,Occupied,2025-04-25
R02964,D006,Private,1,,Occupied,2025-01-16
R02965,D008,General,4,ADM07298,Occupied,2025-01-01
R02966,D004,Private,4,ADM03337,Occupied,2024-08-08
R02967,D001,ICU,1,ADM01625,Occupied,2024-12-08
R02968,D003,ICU,4,ADM09175,Occupied,2025-02-13
R02969,D003,General,4,ADM02202,Occupied,2025-04-08
R02970,D002,General,2,ADM04652,Occupied,2025-01-12
R02971,D008,General,1,,Occupied,2024-11-08
R02972,D002,General,4,ADM04731,Occupied,2025-04-13
R02973,D001,General,4,,Vacant,2024-10-06
R02974,D002,General,2,ADM03113,Occupied,2025-01-24
R02975,D001,General,2,ADM09022,Occupied,2025-03-21
R02976,D007,ICU,4,ADM06513,Occupied,2024-06-12
R02977,D003,Private,4,ADM02773,Vacant,2024-08-15
R02978,D002,Semi-Private,2,,Vacant,2025-02-25
R02979,D008,General,1,,Occupied,2025-03-10
R02980,D006,ICU,4,,Occupied,2024-04-29
R02981,D001,ICU,1,,Occupied,2024-12-03
R02982,D005,ICU,4,ADM08224,Occupied,2024-11-10
R02983,D002,ICU,4,ADM03927,Occupied,2024-10-16
R02984,D008,ICU,4,,Occupied,2025-03-17
R02985,D007,General,2,,Occupied,2024-11-05
R02986,D007,Private,2,ADM08352,Occupied,2024-05-24
R02987,D008,ICU,4,ADM04181,Occupied,2024-11-25
R02988,D008,Private,1,ADM08159,Occupied,2024-08-01
R02989,D003,Semi-Private,1,ADM09636,Occupied,2024-09-08
R02990,D004,ICU,1,,Occupied,2024-07-27
R02991,D007,Private,1,ADM01933,Occupied,2024-11-04
R02992,D004,ICU,1,ADM05607,Occupied,2025-03-11
R02993,D004,General,1,ADM02549,Occupied,2024-08-25
R02994,D005,Private,4,ADM05837,Occupied,2024-11-08
R02995,D003,General,2,ADM06875,Occupied,2025-04-16
R02996,D001,General,1,ADM00121,Occupied,2024-09-27
R02997,D003,ICU,1,ADM05667,Occupied,2025-02-15
R02998,D006,ICU,1,ADM08952,Occupied,2024-11-12
R02999,D008,Semi-Private,2,ADM05015,Occupied,2025-01-14
R03000,D001,Semi-Private,1,,Occupied,2024-06-04
R03001,D005,ICU,4,,Occupied,2024-09-06
R03002,D005,Semi-Private,1,ADM07906,Vacant,2025-02-26
R03003,D008,ICU,2,ADM03968,Occupied,2024-09-26
R03004,D008,Semi-Private,1,ADM09879,Occupied,2025-02-10
R03005,D006,Semi-Private,4,,Vacant,2024-05-18
R03006,D008,ICU,1,ADM08026,Occupied,2025-02-23
R03007,D008,Private,4,ADM09622,Occupied,2024-11-06
R03008,D005,Private,1,ADM00802,Occupied,2024-08-25
R03009,D006,ICU,4,,Vacant,2024-08-29
R03010,D002,ICU,1,ADM00518,Occupied,2024-10-13
R03011,D006,General,2,ADM01499,Occupied,2024-06-20
R03012,D001,General,1,ADM08735,Occupied,2025-01-11
R03013,D004,Semi-Private,2,ADM04014,Occupied,2024-09-22
R03014,D005,ICU,2,,Occupied,2024-12-15
R03015,D008,ICU,4,ADM07998,Occupied,2024-12-15
R03016,D002,ICU,2,ADM06721,Occupied,2024-10-19
R03017,D006,Private,2,ADM08097,Vacant,2024-10-11
R03018,D004,ICU,1,ADM00041,Occupied,2024-05-30
R03019,D006,General,2,ADM07531,Vacant,2024-07-14
R03020,D005,Semi-Private,1,ADM04520,Occupied,2024-09-01
R03021,D004,Private,2,ADM09069,Occupied,2024-05-29
R03022,D001,ICU,2,ADM07849,Occupied,2024-06-20
R03023,D003,General,2,ADM04834,Occupied,2025-01-17
R03024,D008,Semi-Private,1,ADM00212,Occupied,2024-11-15
R03025,D008,General,2,ADM09693,Vacant,2024-06-26
R03026,D005,Private,2,ADM06977,Occupied,2024-07-16
R03027,D001,Semi-Private,1,ADM06233,Occupied,2024-11-28
R03028,D003,ICU,1,ADM04951,Occupied,2025-01-04
R03029,D006,General,1,,Occupied,2024-08-08
R03030,D002,General,2,ADM01985,Occupied,2024-10-17
R03031,D003,Private,1,ADM06745,Occupied,2024-05-24
R03032,D006,ICU,1,ADM04180,Vacant,2024-10-18
R03033,D005,General,2,ADM05017,Occupied,2025-02-11
R03034,D003,Private,4,ADM09375,Occupied,2024-09-04
R03035,D003,Semi-Private,4,ADM03712,Occupied,2024-05-10
R03036,D003,Semi-Private,4,ADM06098,Occupied,2024-05-29
R03037,D005,Private,1,ADM05423,Occupied,2025-02-20
R03038,D004,Semi-Private,2,ADM02170,Occupied,2024-05-22
R03039,D006,Private,2,ADM02002,Occupied,2025-02-12
R03040,D008,General,4,ADM09942,Vacant,2024-10-17
R03041,D008,ICU,2,ADM00002,Occupied,2025-04-08
R03042,D001,General,4,ADM06595,Occupied,2024-05-29
R03043,D002,Semi-Private,4,ADM00923,Occupied,2025-03-04
R03044,D008,ICU,1,ADM02672,Vacant,2025-04-13
R03045,D003,Private,1,ADM01862,Occupied,2024-05-24
R03046,D005,Private,2,ADM00435,Occupied,2024-12-17
R03047,D008,General,4,ADM01545,Occupied,2025-02-14
R03048,D003,General,4,ADM03172,Occupied,2024-09-09
R03049,D004,General,4,ADM02952,Occupied,2024-09-19
R03050,D007,Private,1,ADM03216,Vacant,2024-09-29
R03051,D006,General,1,ADM02273,Occupied,2024-09-30
R03052,D003,General,2,ADM08190,Occupied,2025-03-20
R03053,D004,Semi-Private,4,ADM05567,Occupied,2024-12-15
R03054,D004,Semi-Private,2,ADM04870,Occupied,2024-05-19
R03055,D001,Semi-Private,4,ADM00989,Occupied,2024-09-27
R03056,D004,General,1,ADM06170,Occupied,2024-08-26
R03057,D006,ICU,2,ADM07546,Occupied,2024-11-09
R03058,D002,Semi-Private,2,ADM03509,Vacant,2025-01-18
R03059,D007,Semi-Private,2,,Occupied,2025-04-02
R03060,D001,Private,1,ADM07147,Occupied,2025-02-07
R03061,D005,ICU,4,ADM08141,Occupied,2024-10-23
R03062,D005,Semi-Private,4,ADM06411,Occupied,2024-12-04
R03063,D005,General,4,ADM03147,Vacant,2025-03-30
R03064,D008,Private,1,ADM03868,Occupied,2024-07-25
R03065,D007,Semi-Private,1,ADM04103,Occupied,2024-10-10
R03066,D004,ICU,4,,Occupied,2025-03-26
R03067,D003,ICU,1,,Occupied,2024-09-23
R03068,D007,General,4,,Occupied,2025-02-09
R03069,D008,ICU,1,,Occupied,2024-07-09
R03070,D001,General,2,ADM03180,Occupied,2024-07-19
R03071,D003,General,2,ADM01913,Occupied,2025-03-20
R03072,D008,General,4,ADM05569,Occupied,2024-10-09
R03073,D006,ICU,1,,Vacant,2025-04-22
R03074,D007,Semi-Private,4,ADM02362,Occupied,2024-06-11
R03075,D002,Semi-Private,2,ADM02062,Occupied,2025-03-18
R03076,D007,Semi-Private,1,ADM05454,Occupied,2025-04-10
R03077,D005,Semi-Private,2,,Vacant,2024-04-30
R03078,D002,General,2,ADM02540,Occupied,2024-11-13
R03079,D008,ICU,4,,Vacant,2024-10-07
R03080,D006,General,1,ADM07472,Occupied,2025-02-28
R03081,D008,Semi-Private,1,,Occupied,2024-05-21
R03082,D004,Private,4,ADM01472,Occupied,2024-12-11
R03083,D008,General,4,ADM04678,Occupied,2025-02-26
R03084,D008,Private,1,ADM04044,Vacant,2025-01-19
R03085,D006,General,2,ADM08980,Occupied,2025-02-01
R03086,D006,Semi-Private,1,ADM00990,Occupied,2025-04-15
R03087,D003,Semi-Private,2,ADM05209,Occupied,2025-02-12
R03088,D001,Semi-Private,1,ADM07312,Vacant,2025-04-24
R03089,D003,Private,2,ADM09258,Vacant,2024-12-18
R03090,D008,General,1,ADM09092,Occupied,2025-01-26
R03091,D008,General,4,ADM05538,Occupied,2025-01-14
R03092,D006,Private,4,ADM00707,Occupied,2025-03-08
R03093,D007,General,1,ADM09717,Occupied,2024-06-20
R03094,D003,Private,4,ADM07393,Vacant,2024-05-18
R03095,D003,Private,4,ADM06129,Occupied,2025-02-10
R03096,D008,Private,4,ADM05732,Vacant,2024-11-29
R03097,D006,General,1,ADM00526,Vacant,2024-09-03
R03098,D004,ICU,2,ADM05944,Occupied,2024-04-28
R03099,D003,ICU,2,,Occupied,2024-07-17
R03100,D008,General,4,ADM05631,Occupied,2024-08-23
R03101,D003,ICU,4,ADM03686,Occupied,2024-08-01
R03102,D002,ICU,4,ADM08006,Occupied,2024-05-22
R03103,D004,Semi-Private,1,,Occupied,2024-05-16
R03104,D006,General,4,ADM02048,Occupied,2024-08-17
R03105,D006,Semi-Private,2,ADM03999,Occupied,2024-09-05
R03106,D006,Private,2,ADM08645,Occupied,2024-09-05
R03107,D006,ICU,2,ADM09688,Vacant,2024-08-13
R03108,D008,Semi-Private,1,ADM08560,Occupied,2025-03-10
R03109,D003,General,2,ADM05153,Vacant,2025-02-18
R03110,D006,General,2,ADM01914,Occupied,2024-07-17
R03111,D001,Semi-Private,2,ADM04476,Occupied,2025-02-16
R03112,D008,Semi-Private,1,ADM02683,Vacant,2024-12-15
R03113,D005,Private,2,ADM08744,Vacant,2025-03-29
R03114,D008,Semi-Private,1,ADM09502,Vacant,2024-06-15
R03115,D006,Private,4,ADM00609,Occupied,2024-12-14
R03116,D006,General,1,,Occupied,2025-02-19
R03117,D008,Private,2,ADM05693,Occupied,2024-07-31
R03118,D006,Semi-Private,4,ADM05526,Occupied,2024-09-24
R03119,D007,Semi-Private,2,,Occupied,2024-08-22
R03120,D005,General,4,,Occupied,2025-02-05
R03121,D005,Private,2,ADM01707,Occupied,2025-04-03
R03122,D004,Semi-Private,4,ADM03844,Occupied,2024-11-29
R03123,D005,ICU,1,ADM06413,Vacant,2024-07-07
R03124,D008,Semi-Private,4,ADM07734,Occupied,2025-01-22
R03125,D006,Semi-Private,2,ADM09336,Occupied,2024-12-03
R03126,D005,Private,2,ADM06593,Vacant,2024-06-09
R03127,D004,General,2,,Occupied,2025-01-24
R03128,D007,Private,4,ADM08215,Occupied,2025-04-28
R03129,D001,Semi-Private,4,ADM00833,Occupied,2025-02-17
R03130,D007,General,2,,Occupied,2024-12-25
R03131,D001,Private,4,ADM05447,Vacant,2025-02-17
R03132,D001,Private,2,ADM05276,Occupied,2025-01-11
R03133,D008,ICU,2,ADM02310,Occupied,2024-08-20
R03134,D008,Semi-Private,1,,Occupied,2025-01-19
R03135,D002,ICU,4,ADM02741,Occupied,2024-09-12
R03136,D006,General,1,ADM02453,Occupied,2025-02-04
R03137,D005,Private,4,ADM00901,Occupied,2024-12-28
R03138,D003,Semi-Private,4,ADM08489,Vacant,2024-06-02
R03139,D006,ICU,2,ADM05213,Vacant,2025-02-13
R03140,D008,ICU,2,ADM00067,Occupied,2024-05-28
R03141,D003,General,1,ADM03759,Occupied,2025-01-23
R03142,D006,Private,1,ADM06721,Occupied,2024-09-12
R03143,D007,Private,1,ADM03295,Vacant,2024-08-22
R03144,D006,General,1,ADM04552,Vacant,2025-01-13
R03145,D005,Semi-Private,4,ADM09181,Occupied,2025-01-09
R03146,D008,General,4,ADM07317,Occupied,2024-10-27
R03147,D001,Semi-Private,4,ADM08295,Vacant,2024-08-26
R03148,D002,General,2,ADM09263,Vacant,2024-09-27
R03149,D003,Private,2,ADM02756,Occupied,2024-08-19
R03150,D001,ICU,2,ADM07174,Occupied,2024-05-08
R03151,D002,General,4,ADM08478,Occupied,2025-03-13
R03152,D005,Semi-Private,2,ADM04214,Occupied,2024-06-19
R03153,D003,ICU,1,,Occupied,2024-09-07
R03154,D006,General,1,ADM09821,Occupied,2024-08-28
R03155,D007,General,4,ADM04153,Vacant,2024-07-31
R03156,D005,General,1,ADM09243,Occupied,2024-07-29
R03157,D005,Semi-Private,4,ADM02942,Occupied,2025-04-16
R03158,D004,Semi-Private,1,,Occupied,2025-03-25
R03159,D001,Private,1,ADM02822,Vacant,2024-06-03
R03160,D001,General,1,ADM02405,Occupied,2024-08-10
R03161,D005,General,1,ADM02143,Occupied,2025-04-14
R03162,D008,General,4,ADM03280,Occupied,2024-09-06
R03163,D004,General,1,ADM08967,Occupied,2025-01-08
R03164,D004,Private,1,ADM05381,Occupied,2025-01-25
R03165,D002,ICU,1,ADM00652,Occupied,2025-04-07
R03166,D006,ICU,4,ADM02090,Vacant,2024-04-30
R03167,D006,ICU,4,ADM09624,Occupied,2025-03-06
R03168,D007,ICU,4,,Occupied,2024-11-15
R03169,D008,Private,2,ADM01189,Vacant,2025-04-10
R03170,D008,General,1,ADM05356,Occupied,2024-10-13
R03171,D008,General,1,ADM09089,Vacant,2024-06-13
R03172,D002,General,1,ADM01249,Vacant,2025-02-26
R03173,D004,Semi-Private,4,ADM05426,Occupied,2024-08-17
R03174,D001,General,2,ADM00510,Occupied,2025-02-15
R03175,D007,General,2,ADM08495,Occupied,2024-12-28
R03176,D008,ICU,2,ADM03274,Occupied,2024-09-20
R03177,D004,General,2,ADM03629,Vacant,2025-02-12
R03178,D007,Semi-Private,1,,Vacant,2025-03-23
R03179,D006,Private,4,ADM05322,Occupied,2024-07-28
R03180,D001,ICU,4,ADM02226,Occupied,2025-02-18
R03181,D007,ICU,4,ADM06876,Vacant,2025-01-23
R03182,D002,General,2,ADM06947,Occupied,2024-11-02
R03183,D008,Semi-Private,2,ADM01434,Occupied,2024-11-29
R03184,D007,Semi-Private,1,ADM05190,Occupied,2024-07-14
R03185,D002,Private,1,,Vacant,2024-10-31
R03186,D007,Private,2,ADM00428,Occupied,2024-09-03
R03187,D006,ICU,2,ADM05702,Occupied,2025-04-26
R03188,D008,ICU,1,,Occupied,2024-06-10
R03189,D004,General,2,ADM07153,Occupied,2025-03-24
R03190,D005,General,2,ADM09947,Occupied,2024-06-13
R03191,D003,Semi-Private,4,ADM03067,Occupied,2025-01-30
R03192,D001,ICU,2,ADM09959,Occupied,2024-12-23
R03193,D003,ICU,2,ADM08546,Vacant,2024-07-13
R03194,D004,General,1,ADM01055,Occupied,2024-06-02
R03195,D006,Private,2,,Occupied,2024-07-30
R03196,D004,Semi-Private,4,ADM04779,Occupied,2024-09-03
R03197,D008,Private,2,,Occupied,2024-07-30
R03198,D004,Private,2,ADM02575,Occupied,2025-01-17
R03199,D006,Private,2,,Occupied,2025-01-02
R03200,D004,Semi-Private,4,ADM01975,Occupied,2025-02-07
R03201,D004,Semi-Private,1,ADM03496,Occupied,2024-09-14
R03202,D001,ICU,1,ADM03596,Occupied,2024-10-27
R03203,D002,ICU,1,ADM07582,Occupied,2025-02-02
R03204,D003,ICU,1,ADM06555,Occupied,2024-10-27
R03205,D005,General,1,ADM08150,Occupied,2024-06-10
R03206,D005,ICU,1,ADM01030,Occupied,2025-02-03
R03207,D008,ICU,2,,Occupied,2025-02-24
R03208,D004,Private,1,,Occupied,2025-01-26
R03209,D001,General,4,ADM05082,Occupied,2024-05-05
R03210,D005,Semi-Private,1,ADM04830,Occupied,2024-05-07
R03211,D005,Private,2,ADM07986,Occupied,2025-02-27
R03212,D002,ICU,4,ADM07405,Occupied,2025-01-03
R03213,D002,Semi-Private,1,,Occupied,2024-05-07
R03214,D003,Semi-Private,1,ADM02497,Occupied,2024-11-20
R03215,D003,Private,1,ADM05464,Occupied,2025-02-11
R03216,D003,Private,4,ADM02506,Occupied,2024-05-18
R03217,D005,General,4,ADM00485,Occupied,2024-12-29
R03218,D005,ICU,4,ADM05041,Occupied,2024-12-26
R03219,D004,General,4,,Occupied,2025-01-26
R03220,D002,General,2,ADM00363,Occupied,2024-05-05
R03221,D001,Private,1,,Occupied,2024-09-24
R03222,D001,Semi-Private,2,ADM06330,Occupied,2024-12-07
R03223,D008,Private,4,ADM08318,Occupied,2025-02-09
R03224,D007,ICU,4,ADM09977,Occupied,2024-06-21
R03225,D003,Private,2,,Occupied,2025-01-17
R03226,D005,Private,1,ADM04305,Vacant,2024-12-21
R03227,D003,General,1,ADM04303,Occupied,2025-01-25
R03228,D008,Private,4,ADM07115,Occupied,2024-11-28
R03229,D007,Private,1,ADM06865,Occupied,2025-01-13
R03230,D008,Semi-Private,1,ADM03902,Occupied,2024-04-28
R03231,D003,Semi-Private,4,ADM02058,Occupied,2025-04-12
R03232,D002,General,2,ADM00562,Occupied,2024-04-29
R03233,D008,Semi-Private,1,ADM06450,Occupied,2024-12-14
R03234,D006,General,4,ADM05821,Vacant,2024-12-11
R03235,D001,Semi-Private,2,ADM02412,Occupied,2025-04-24
R03236,D003,Private,2,ADM06301,Occupied,2024-07-06
R03237,D005,Semi-Private,1,ADM00736,Occupied,2025-04-26
R03238,D007,Private,4,ADM01259,Occupied,2024-06-14
R03239,D008,General,4,ADM01269,Occupied,2025-03-29
R03240,D007,ICU,1,,Occupied,2025-03-10
R03241,D001,Private,2,ADM07595,Occupied,2024-08-10
R03242,D006,Private,4,ADM02703,Occupied,2025-02-16
R03243,D003,Private,4,ADM06784,Occupied,2025-04-15
R03244,D005,ICU,2,,Occupied,2024-08-26
R03245,D005,General,2,ADM00289,Occupied,2025-03-01
R03246,D008,General,1,ADM06420,Occupied,2024-05-16
R03247,D007,ICU,2,ADM03241,Occupied,2024-12-16
R03248,D005,General,1,ADM02986,Occupied,2024-12-17
R03249,D008,General,2,,Occupied,2025-03-01
R03250,D004,General,1,ADM09876,Vacant,2024-06-29
R03251,D003,Private,4,ADM05214,Occupied,2024-06-03
R03252,D002,Semi-Private,1,,Vacant,2025-03-15
R03253,D008,General,1,ADM02630,Occupied,2024-09-20
R03254,D006,Private,1,,Occupied,2024-06-14
R03255,D001,Private,1,,Vacant,2025-02-11
R03256,D008,ICU,4,ADM09451,Occupied,2024-05-07
R03257,D001,General,4,ADM08928,Occupied,2025-04-17
R03258,D004,ICU,1,ADM05073,Occupied,2024-09-30
R03259,D002,General,1,ADM04771,Occupied,2025-02-10
R03260,D004,Private,2,,Occupied,2025-01-24
R03261,D002,Semi-Private,2,ADM06136,Vacant,2025-03-16
R03262,D004,Semi-Private,2,ADM02482,Vacant,2024-10-22
R03263,D001,Private,4,ADM03308,Occupied,2025-04-05
R03264,D004,Private,4,ADM05578,Occupied,2025-02-13
R03265,D002,ICU,1,ADM09560,Occupied,2025-01-16
R03266,D003,Semi-Private,2,ADM06640,Occupied,2024-11-28
R03267,D006,General,2,ADM09155,Occupied,2024-10-10
R03268,D008,ICU,1,,Occupied,2024-11-15
R03269,D007,General,1,,Occupied,2025-02-27
R03270,D008,Semi-Private,1,,Vacant,2025-03-26
R03271,D004,General,2,ADM09977,Occupied,2024-11-12
R03272,D008,Semi-Private,1,ADM03251,Occupied,2024-06-27
R03273,D002,General,2,ADM04797,Occupied,2024-11-30
R03274,D003,Semi-Private,4,,Occupied,2024-08-24
R03275,D008,ICU,4,ADM09118,Occupied,2025-02-02
R03276,D004,ICU,4,ADM02863,Occupied,2024-06-16
R03277,D003,Private,4,ADM01325,Occupied,2024-12-23
R03278,D005,Semi-Private,4,ADM01031,Occupied,2024-12-29
R03279,D006,Semi-Private,1,,Vacant,2025-03-14
R03280,D006,Semi-Private,2,ADM03490,Vacant,2024-05-09
R03281,D001,ICU,4,,Occupied,2024-05-04
R03282,D006,Private,2,,Vacant,2024-05-16
R03283,D001,Semi-Private,4,ADM04969,Occupied,2025-04-14
R03284,D001,General,4,,Occupied,2024-08-04
R03285,D002,Private,4,ADM05170,Vacant,2024-10-29
R03286,D007,Private,4,ADM03294,Occupied,2024-09-05
R03287,D008,Private,2,,Occupied,2024-06-26
R03288,D003,ICU,4,ADM02504,Occupied,2025-03-10
R03289,D006,Private,4,ADM00673,Occupied,2025-04-03
R03290,D002,Private,1,ADM03784,Occupied,2025-02-19
R03291,D003,General,2,ADM01848,Occupied,2024-08-30
R03292,D003,General,2,ADM06426,Occupied,2025-01-29
R03293,D007,General,1,ADM05762,Occupied,2024-12-22
R03294,D004,ICU,1,,Occupied,2025-04-09
R03295,D008,ICU,4,ADM00487,Occupied,2025-02-24
R03296,D002,Semi-Private,4,ADM01396,Occupied,2024-07-12
R03297,D007,ICU,1,ADM01580,Occupied,2025-03-06
R03298,D005,ICU,4,ADM04694,Occupied,2024-11-25
R03299,D007,General,2,ADM04572,Occupied,2025-03-01
R03300,D008,ICU,2,ADM01031,Vacant,2024-05-29
R03301,D002,Semi-Private,1,ADM07092,Occupied,2024-12-12
R03302,D001,ICU,1,ADM01484,Occupied,2025-04-14
R03303,D006,General,4,ADM09185,Occupied,2024-06-18
R03304,D005,ICU,4,ADM08754,Vacant,2025-01-03
R03305,D006,General,1,,Occupied,2024-04-28
R03306,D002,ICU,1,ADM01973,Occupied,2024-07-23
R03307,D006,ICU,2,,Occupied,2024-07-16
R03308,D003,Private,4,ADM08297,Occupied,2024-08-31
R03309,D005,Semi-Private,4,,Occupied,2024-12-03
R03310,D002,General,2,ADM00685,Vacant,2024-08-13
R03311,D007,ICU,2,ADM06055,Occupied,2024-08-14
R03312,D008,ICU,1,ADM08910,Occupied,2025-03-17
R03313,D008,General,4,ADM03112,Occupied,2024-06-25
R03314,D001,Semi-Private,4,ADM00279,Occupied,2024-08-03
R03315,D007,General,2,ADM01068,Occupied,2024-06-23
R03316,D001,Semi-Private,2,ADM06600,Vacant,2024-08-19
R03317,D005,ICU,4,ADM00162,Vacant,2024-07-10
R03318,D007,General,4,ADM05868,Vacant,2024-06-05
R03319,D007,ICU,1,,Occupied,2024-09-08
R03320,D008,Semi-Private,1,ADM05246,Occupied,2024-07-08
R03321,D007,Private,4,ADM05487,Occupied,2024-11-18
R03322,D004,Semi-Private,2,ADM01619,Occupied,2024-05-28
R03323,D008,ICU,2,ADM06418,Vacant,2024-06-27
R03324,D003,Semi-Private,2,ADM07293,Occupied,2025-04-12
R03325,D006,ICU,4,ADM01307,Occupied,2024-10-19
R03326,D003,Private,2,ADM04070,Occupied,2024-07-05
R03327,D007,General,2,,Occupied,2024-11-29
R03328,D002,Private,2,ADM08117,Occupied,2024-11-29
R03329,D007,ICU,1,ADM03154,Occupied,2024-10-18
R03330,D003,Private,4,ADM00527,Occupied,2025-01-27
R03331,D005,Private,4,,Occupied,2024-08-27
R03332,D007,ICU,1,ADM03354,Occupied,2025-02-12
R03333,D008,General,1,ADM09688,Vacant,2024-09-05
R03334,D005,General,4,ADM08161,Occupied,2024-11-26
R03335,D006,Private,1,ADM05473,Occupied,2024-05-30
R03336,D005,Private,1,ADM05195,Occupied,2024-12-10
R03337,D002,General,4,ADM00924,Occupied,2024-05-20
R03338,D003,General,4,ADM09529,Vacant,2024-12-16
R03339,D006,ICU,4,ADM02109,Occupied,2024-12-31
R03340,D007,Semi-Private,2,ADM07868,Occupied,2024-12-10
R03341,D003,General,2,ADM05582,Occupied,2024-08-07
R03342,D005,General,1,ADM08027,Occupied,2024-07-29
R03343,D001,General,1,ADM07575,Occupied,2025-04-28
R03344,D004,Private,1,ADM04074,Occupied,2025-04-10
R03345,D007,General,4,ADM06317,Occupied,2025-04-26
R03346,D007,Private,2,ADM05053,Occupied,2024-08-03
R03347,D007,Private,2,ADM02163,Occupied,2024-12-05
R03348,D005,General,4,ADM06023,Occupied,2025-02-03
R03349,D005,Semi-Private,1,,Occupied,2024-10-24
R03350,D004,Semi-Private,1,,Occupied,2025-03-27
R03351,D001,ICU,4,ADM07124,Occupied,2024-11-23
R03352,D006,Private,1,,Occupied,2025-03-19
R03353,D006,Private,2,ADM03374,Occupied,2025-02-22
R03354,D002,ICU,4,ADM06369,Occupied,2024-06-26
R03355,D007,ICU,4,ADM04600,Occupied,2025-03-20
R03356,D006,General,1,ADM09195,Vacant,2024-10-24
R03357,D002,ICU,1,ADM05265,Vacant,2024-12-10
R03358,D002,Private,2,ADM08382,Occupied,2024-09-08
R03359,D005,General,4,ADM05327,Occupied,2025-01-03
R03360,D005,ICU,2,ADM01230,Occupied,2024-07-04
R03361,D007,Private,4,,Occupied,2024-12-03
R03362,D002,ICU,1,,Occupied,2024-04-30
R03363,D005,ICU,4,ADM06565,Vacant,2024-12-15
R03364,D001,ICU,2,,Occupied,2024-06-01
R03365,D002,Semi-Private,4,ADM00342,Occupied,2025-04-26
R03366,D008,Semi-Private,2,ADM07333,Vacant,2024-09-20
R03367,D007,General,2,ADM01911,Occupied,2025-04-10
R03368,D006,General,1,ADM08102,Occupied,2024-09-20
R03369,D003,General,2,ADM02928,Occupied,2024-06-04
R03370,D008,Semi-Private,2,ADM04155,Occupied,2025-03-28
R03371,D008,Semi-Private,1,ADM03617,Occupied,2024-08-25
R03372,D002,General,4,,Occupied,2024-09-02
R03373,D008,Private,4,,Occupied,2025-03-28
R03374,D007,ICU,1,ADM07587,Occupied,2024-06-24
R03375,D007,Private,4,ADM02463,Occupied,2024-05-09
R03376,D002,Private,2,,Vacant,2025-02-05
R03377,D005,ICU,4,ADM02954,Vacant,2025-02-18
R03378,D004,Semi-Private,1,ADM06800,Occupied,2024-11-22
R03379,D003,General,2,ADM07127,Occupied,2024-06-28
R03380,D001,ICU,2,ADM07167,Occupied,2024-07-29
R03381,D003,Semi-Private,1,ADM07432,Vacant,2024-05-03
R03382,D004,Semi-Private,2,ADM03021,Occupied,2024-05-12
R03383,D008,ICU,2,ADM01802,Occupied,2025-03-23
R03384,D007,Private,1,ADM07270,Occupied,2024-05-16
R03385,D005,Semi-Private,4,,Occupied,2025-01-14
R03386,D001,ICU,1,ADM08670,Occupied,2025-04-03
R03387,D006,Private,4,,Occupied,2024-08-09
R03388,D004,ICU,4,ADM05597,Occupied,2024-09-20
R03389,D008,Private,2,ADM01719,Occupied,2025-02-12
R03390,D006,Private,1,ADM04068,Occupied,2024-12-27
R03391,D001,General,1,,Occupied,2024-10-09
R03392,D001,Private,4,ADM01993,Vacant,2024-05-05
R03393,D005,Private,1,ADM07120,Occupied,2024-06-02
R03394,D006,ICU,2,ADM01074,Vacant,2024-07-29
R03395,D005,Semi-Private,1,ADM06378,Occupied,2024-10-15
R03396,D004,Private,1,,Vacant,2025-01-06
R03397,D005,ICU,4,,Occupied,2025-01-01
R03398,D006,General,2,ADM09998,Occupied,2025-03-03
R03399,D004,Semi-Private,4,ADM09120,Vacant,2025-03-04
R03400,D005,General,1,ADM06684,Vacant,2025-01-16
R03401,D006,ICU,2,ADM07171,Occupied,2024-11-19
